Wall time,Step,Value
1563285775.3014085,0,0.16539976000785828
1563285784.283471,1,0.10696113854646683
1563285793.1084833,2,0.09850355982780457
1563285802.3605928,3,0.0909685492515564
1563285812.2028382,4,0.08029785752296448
1563285821.50296,5,0.07078547775745392
1563285830.6300411,6,0.06904608011245728
1563285840.4772887,7,0.06923722475767136
1563285849.5823643,8,0.07405680418014526
1563285858.8694818,9,0.06622982025146484
