Wall time,Step,Value
1563286161.6187153,0,0.15804411470890045
1563286170.964847,1,0.11756575852632523
1563286179.778856,2,0.0895349532365799
1563286188.5488555,3,0.08821600675582886
1563286197.9329956,4,0.0768212303519249
1563286206.9880636,5,0.0748106986284256
1563286215.8990934,6,0.06667863577604294
1563286225.2582295,7,0.06774929165840149
1563286233.984218,8,0.07243672013282776
1563286242.80423,9,0.06490819901227951
