Wall time,Step,Value
1563285960,0,0.193573833
1563285969,1,0.106883124
1563285978,2,0.095860243
1563285987,3,0.096961863
1563285996,4,0.085054487
1563286005,5,0.075418331
1563286015,6,0.071953602
1563286024,7,0.076249532
1563286033,8,0.070514977
1563286042,9,0.065362424
