Wall time,Step,Value
1563286536.4607227,0,0.9328457713127136
1563286545.6188116,1,0.9657244682312012
1563286554.2347777,2,0.9637213349342346
1563286562.7127106,3,0.9715112447738647
1563286571.6607502,4,0.971733808517456
1563286579.7075834,5,0.97240149974823
1563286589.0647166,6,0.9768528938293457
1563286598.15479,7,0.9804139733314514
1563286607.0338154,8,0.9786334037780762
1563286615.5887654,9,0.9777431488037109
