Wall time,Step,Value
1563286536.4607227,0,0.18166130781173706
1563286545.6178107,1,0.10351893305778503
1563286554.2347777,2,0.09549161791801453
1563286562.7127106,3,0.0806189700961113
1563286571.6607502,4,0.07971123605966568
1563286579.7075834,5,0.07194720208644867
1563286589.0647166,6,0.06172265112400055
1563286598.15479,7,0.061980027705430984
1563286607.0338154,8,0.06563705205917358
1563286615.5887654,9,0.06272543966770172
