Wall time,Step,Value
1563286712.0267637,0,0.18962816894054413
1563286720.8647761,1,0.09941504150629044
1563286729.8558266,2,0.08622246235609055
1563286739.5730448,3,0.08727874606847763
1563286748.3710494,4,0.08133748173713684
1563286758.1422813,5,0.07380847632884979
1563286767.3883862,6,0.07203610241413116
1563286776.459456,7,0.06590010225772858
1563286785.6485517,8,0.07567480206489563
1563286794.7826347,9,0.06335830688476562
