Wall time,Step,Value
1563286712.0267637,0,0.9270833134651184
1563286720.8647761,1,0.9639438986778259
1563286729.856828,2,0.968617856502533
1563286739.5730448,3,0.9675049781799316
1563286748.3710494,4,0.9715112447738647
1563286758.1422813,5,0.9730691909790039
1563286767.3883862,6,0.9741820693016052
1563286776.459456,7,0.9764077663421631
1563286785.6485517,8,0.9715112447738647
1563286794.7826347,9,0.9764077663421631
